product_availability,product_average_rating,product_brand,product_features,product_image,product_name,product_price,product_shipping
In stock.,Not Available,Honor,"0.95 Inch (2.41 cms) AMOLED Touch Large Color Screen: Adjustable screen brightness, dynamic and vivid display; home button control, Belt clip design makes band firmly attached to your wrist. Compatible with Android 4.4 or later/iOS 9.0 or later,Scientific Sleep Monitoring: TruSleep allows sleep status recognition, collection and analyzing data. Storage: RAM 384 KB |ROM 1 MB|PSRAM 8M |Flash 32 MB,SpO2 Monitor for Everyone: HONOR Band 5's SpO2 Monitor tracks oxygen saturation levels in the bloodstream so you can assess how your body is adapting during workouts or at high altitudes. Connectivity Bluetooth 4.2,Smart Music & Volume Controls: Don't stop your workout for anything. Change the song, adjust the volume from your HONOR Band 5 effortlessly,Heart Rate Monitoring: TruSeen allows 24-hour accurate real-time heart rate monitoring and warnings,Special Features & Battery Life: Multiple Watch Faces; Remote Control Camera (only available on Huawei/Honor EMUI 8.1 devices or later). Long standby time up to 14 days and saves time on frequent charging,Multiple Sports Modes: Supports Outdoor and Indoor Run, Walking, Indoor and Outdoor Cycling, Pool Swim and Training Various Exercises Types,5ATM 50 meters water-resistant. Swimming Posture Recognition: 6-Axis sensor recognizes main strokes, Records speed, distance, number of turns, calories, average SWOLF, and other data,Daily Activities Tracking and Monitoring: Step count, calories burned, distance covered, moderate to high-intensity activities duration and standing status, target setting and achievement reminder,Smart Assistant and Notification Reminders: Stopwatch and timer; Find your phone; Alarm reminder (including smart and event alarms); Caller ID, SMS, e-mail, Weather Reports, Calendar and Social Apps,For any queries, please contact_us on: [1800-210-9999]",https://images-na.ssl-images-amazon.com/images/I/71MwpvuFthL._SL1500_.jpg,"HONOR Band 5 (CoralPink)- Waterproof Full Color AMOLED Touchscreen, SpO2 (Blood Oxygen), Music Control, Watch Faces Store, up to 14 Day Battery Life",199.00,FREE Delivery
In stock.,Not Available,Amazfit,"UP TO 45 DAYS BATTERY LIFE: A powerful battery capable of lasting up to 45 days on a single charge. Charging time: Approx. 2.5 hours,3 ATM WATER RESISTANT: Designed to withstand all your activities rain or shine, this watch is 3 ATM certified, equivalent to about 30 meters water depth,Use Mi-Fit App to connect the phone,LIGHTWEIGHT: Comfortable to wear day and night; You will even forget it’s there on your wrist,ACTIVITY and SPORTS TRACKING: Track daily activities and sports like indoor and outdoor running, walking and cycling,REFLECTIVE ALWAYS-ON: The display is always on and easily readable under bright sunlight,NOTIFICATIONS: Receive notifications for incoming calls, emails, messages and other apps. Sedentary reminders if you’ve been sitting too long,For any queries contact us on : [1800-4199-680]",https://images-na.ssl-images-amazon.com/images/I/61fslCAtlBL._SL1500_.jpg,Amazfit Bip Lite Smart Watch (Black),499.00,FREE Delivery
In stock.,Not Available,Mi,"The Mi Smart Band 4 features a 39.9% larger (than Mi Band 3) AMOLED color full-touch display with adjustable brightness, so everything is clear as can be. Compatible with Android 4.4 or later/iOS 9.0 or later,With music control on the band you can change the song, increase/decrease the volume and groove on without even touching your phone,With a sturdy 5ATM waterproof built, you can now take your band for a swim. It auto detects your swim style and captures 12 detailed data points for tracking. Connectivity - Bluetooth 5.0,Health and wellness tracking at its best with 24/7 automatic heart rating monitoring and alerts to warn you when the heart rate is high,Style the band display as per your mood with unlimited watch faces. Simply pick a photo from your gallery and set it as your watch face,With the band on your wrist, you can receive text messages, silence or reject calls, and get social media notifications instantly,Up to 20 days of long lasting battery life for uninterrupted performance,Start your day right by understanding your sleep pattern with accurate light and deep sleep monitoring,30+ features rolled into one band, your perfect companion,Customer care number: Call 18001036286 or Reach Out to Nearest Authorized Service Center of Xiaomi for any after sales support",https://images-na.ssl-images-amazon.com/images/I/71ZSpNjEl0L._SL1500_.jpg,"Mi Smart Band 4- India's No.1 Fitness Band, Up-to 20 Days Battery Life, Color AMOLED Full-Touch Screen, Waterproof with Music Control and Unlimited Watch Faces",299.00,FREE Delivery
In stock.,Not Available,7seven,"Accurate time keeping seven brands of tactical watch movements have an accuracy rate of lesser than 1 second per day, and it will always tell you the exact time on a specific occasion, company or other important place. The function of the analog watch is a very precise quartz movement as well as the date function,Comfortable and durable genuine leather band. flexible, comfortable, waterproof, breathable, easy to adjust the watch to your wrist size when you need a watch to prove that you value your time. Seven leather strap watches not only make your wrist feel comfortable, but also easy to match clothes. Our analog watches are perfect for adventurers or everyday people who are looking to suit themselves,100% Quality watches we offer 100% quality quartz movements for men's watches with analogue, rugged and durable, and are carefully maintained with this carefully crafted men's watch for lifetime use. Multifunctional chronograph with three minutes hands showing seconds, minutes and hours, Japanese quartz movement: strong stability, accurate time, long service life,Use our chronograph quartz sports watch, 100% risk free. 1 year warranty related issues. Customers satisfaction is our top priority and we do not compromise on material quality. Buy our waterproof watches for freeif you have any questions about your watches, please contact us at first time and we will help you deal with it in time,The perfect gift this men's watch is a quartz watch, which can be a good birthday gift and with a black leather strap and black dial, you will feel a sense of pride in wearing it. Chronograph analog watch for father, boyfriend or other male classmates and colleagues,classic, fashion, minimalist style, slim black stainless steel case",https://images-na.ssl-images-amazon.com/images/I/61JXTXPcy3L._UL1500_.jpg,"Watches for Mens Under 500,Business Quartz Wrist Watches, Leather Strap Watches,Quartz Movement Analog Chronograph Watches for Men,Wrist Watch for Father Brother Boyfriend Birthday Gift",499.00,FREE Delivery
In stock.,Not Available,AHMAD ENTERPRISE,"Call reminder, SMS reminder, QQ reminder, Wechat reminder, Skype, Facebook, whatsApp reminder.,Sedentary Reminder--Sometimes you may sit for a long time, which is not good for your health,Sports and health: Sports step (3D sensor), calorie consumption, exercise distance, pedometer ,Support Dynamic Heart rate, Blood Pressure (Non Medical Use), Blood Oxygen monitoring, Support call reminder and message reminder,Professional High-Level Waterproof Smartwatch;-The New design with advanced waterproof technology and powerful versatility to make your life healthier and more colorful.,All-day activity tracking: Track steps, distance, calories burned, active minutes, you can check daily activity and time on OLED display or APP",https://images-na.ssl-images-amazon.com/images/I/51vj7-8LK2L._SL1012_.jpg,"M4 Smart Fitness Band, Fitness Tracker Watches for Men | Women | Kids | Sports Activity Tracker Watch Step Counter Calories Counter, Sleep Monitor SMS, Call Reminder, Camera Shoot",469.00,FREE Delivery
In stock.,Not Available,EDDY HAGER,"Dial color: black, case shape: round, case material: stainless steel,Band color: silver, band material: stainless steel,Watch movement type: quartz , watch display type: analogue and day and date,Product might slightly vary from actual image",https://images-na.ssl-images-amazon.com/images/I/716SHSRMToL._UL1400_.jpg,EDDY HAGER Time Teacher Black Dial Men's Watch,329.00,FREE Delivery
In stock.,Not Available,SKMEI,"Dial Color: Multi-Colour, Case Shape: Round,Band Color: Black, Band Material: Silicon, Occasion: Casual,Watch Movement Type: Quartz, Watch Display Type: Analog-Digital,6 months Manufacturer Warranty",https://images-na.ssl-images-amazon.com/images/I/81GND6trhBL._UL1500_.jpg,Skmei Analog-Digital Multi-Colour Dial Unisex Watch - 1117BBGREY,399.00,FREE Delivery
In stock.,Not Available,PANKATI,"PANKATI -handmade with smooth indian bonded leather look material and a soft velvety interior with an elegant jacquard interior and timeless aesthetic appeal,MULTI USE-the watch storage case can be used for storing watches and jewellery .both suitable for home use or comercial use,INDIVIDUAL GRIDS- the inner 12 separate grids(with removable soft pillows) of the watch organizer box are respectively padded with cream velvet cushions to keep away from scratches,INSTRUCTION FOR BUYER- please be aware of the products sold from unauthorized seller rather than our store ( pankati ) we have never supplied or authorized for any other seller to sell this product in our brands names pankati /box house .they are selling fake and inferior products under our names .we request you to buy this product from our store pankati/box house .sorry for the troubles.we are currently seeking legal advice on bringing them in to justice.,STAINLESS STEEL LOCK -the storage case has an anti-rust lock.it is bright in color,smooth in hand .it helps greatly to keep every single collection safe",https://images-na.ssl-images-amazon.com/images/I/61PM96gU6FL._UL1280_.jpg,PANKATI Watch Storage Box Organizer with Faux Leather Finish,899.00,FREE Delivery
In stock.,Not Available,Bonjour,"Watch comes with box , Guarantee card , Invoice Watch,Dial Color: Multicolour; Dial Shape: Round,Clasp Type: Buckle; Band Style: Bracelet,6 Months guarantee against manufacturing defects","[<Selector xpath=""//div[@id='imgTagWrapperId']/img/@src"" data='\ndata:image/jpeg;base64,/9j/4AAQSkZJR...'>]",Bonjour Men's Watch (Blue Dial Black Colored Strap),539.00,FREE Delivery
In stock.,Not Available,OGTECH,"✅ Super thin and high transparency design guarantees HD viewing experience.,✅ Specially Designed For Realme watch, Not Tempered Glass,✅ The scratches on the screen will naturally recover, the more subtle the faster,✅ Significantly increase the screen Sturdy, no need to worry about the screen is fragile for Daily use,✅ Hydrogel soft film is the most suitable protective film on the market for curved screens.",https://images-na.ssl-images-amazon.com/images/I/61Whzt0ZqFL._SL1500_.jpg,OGTECH Ultra thin Screen Protector film For Realme Watch (Pack of 2),161.00,FREE Delivery.
In stock.,Not Available,Bonjour,"Watch comes with box , Guarantee card , Invoice Watch,Dial Color: Multicolour; Dial Shape: Round,Clasp Type: Buckle; Band Style: Bracelet,6 Months guarantee against manufacturing defects",https://images-na.ssl-images-amazon.com/images/I/713rpev3nKL._UL1500_.jpg,Bonjour Analogue Women's & Girls' Watch (White Dial Black & Rose Gold Colored Strap),340.00,FREE Delivery
Only 1 left in stock.,Not Available,Pan Coupe,"Handcrafted WIth Passion Made In India : Handcrafted from African Red Wenge, the watch is sure to attract eyeballs. We are proudly handcrafting these watches in India since 2012.,Easily Adjustable: Use the sizing tool we send along with the watch to adjust the size as per your needs. We also provide one extra strap along with the watch.,Best gift for your loved ones on Birthdays, Weddings, Anniversary.,Details : Quartz Movement | Day & Date Display | Buckle Clasp | Mineral Glass,Warranty: 1 Year Manufacturer Warranty (Minimum Service Fee after one year)",https://images-na.ssl-images-amazon.com/images/I/81rej5QOkVL._UL1500_.jpg,Pan Coupe Red Wenge Round Wooden Watch - Aura,250.00,FREE Delivery
In stock.,Not Available,Generic,"HD display: High sensitive capacitive touch screen; High sensitive capacitive touch screen;perfect match technology,The lost function: Seek mobile phone, Tow-way anti lost; Entertainment: MP3,MP4,Camera;Sync function: Twitter, Facebook; time, schedule, read message or news; Sport health,Works on dual mode: company mode in which make or receive call & send or get message via Bluetooth and Network mode in which SIM card in inserted and call can be made via your network provider,GSM 850/900/1800/1900 four frequency call function, hands-free, phone records, phone book, Bluetooth phone,Note: This watch supports Android OS, Android phone's Bluetooth, APP download and connection, Note:The customer has to insert sim card with 2G networks support",https://images-na.ssl-images-amazon.com/images/I/61FG21KJAqL._SL1000_.jpg,Generic Bluetooth Smart Watch with SIM and Memory Card Support,595.00,FREE Delivery
In stock.,Not Available,Espoir,"Dial Color: Blue, Case Shape: Round, Dial Glass Material: Glass,Band Color: Blue, Band Material: Leather,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Stainless Steel, Case Diameter: 38 millimeters, Band Width: 22 Millimeters,Water Resistance Depth: 3 meters,6 months manufacturer warranty on manufacturing defects",https://images-na.ssl-images-amazon.com/images/I/71X40OR8ShL._UL1500_.jpg,Espoir Analogue Blue Dial Day and Date Boy's and Men's Watch - CheckBlueRay0507,279.00,FREE Delivery
In stock.,Not Available,Relish,"Dial color: Multi-Colour , Band color: Blue , Strap: Blue Denim,OCCASION : Suitable for Party Wedding, Formal and Casual occasion,Watch Movement Type: Quartz,Watch Display Type: Analog , Water Resistant,Warranty: six month",https://images-na.ssl-images-amazon.com/images/I/91I94OtEcmL._UL1500_.jpg,Relish Mens Boys Denim Slim Analog Display Quartz Watch for Brothers | RE-S8103BD | Gift for Brother,299.00,FREE Delivery
Only 1 left in stock.,Not Available,TIMEX,"Dial Color: Silver, Case Shape: Round, Dial Glass Material: Mineral,Band Color: Black, Band Material: Leather,Watch Movement Type: Quartz, Watch Display Type: Analog,Case Material: Stainless Steel, Case Diameter: 45 millimeters,Water Resistance Depth: 30 meters,1 year warranty",https://images-na.ssl-images-amazon.com/images/I/71i6mrtHRlL._UL1500_.jpg,Timex Analog Silver Dial Unisex's Watch-TW000CP14,869.00,FREE Delivery
